time,event_type,node_id,parent_gui,role,join_time
0.0,ORPHAN,63,71,Roles.Router
0.0,JOINED,6,16,Roles.REGISTERED,283.198444
0.0,RECOVER,35,REGISTERED,20.000326
0.0,JOINED,35,13,Roles.REGISTERED,283.290242
0.0,ORPHAN,12,2,Roles.Router
0.0,ORPHAN,30,40,Roles.Router
0.0,BECOME_CH,74,7,6
0.0,JOINED,7,16,Roles.REGISTERED,286.101085
0.0,BECOME_CH,0,2,6
0.0,ORPHAN,22,2,Roles.Router
0.0,ORPHAN,55,24,Roles.Router
0.0,BECOME_CH,20,3,6
0.0,BECOME_CH,92,7,6
0.0,RECOVER,41,REGISTERED,20.000130
0.0,JOINED,41,31,Roles.REGISTERED,291.101013
0.0,ORPHAN,62,60,Roles.Router
0.0,ORPHAN,25,44,Roles.Router
0.0,RECOVER,5,REGISTERED,20.000213
0.0,JOINED,5,4,Roles.REGISTERED,296.101184
0.0,RECOVER,73,REGISTERED,20.000309
0.0,JOINED,73,61,Roles.REGISTERED,296.506592
0.0,ORPHAN,72,61,Roles.Router
0.0,ORPHAN,81,61,Roles.Router
0.0,ORPHAN,34,4,Roles.Router
0.0,RECOVER,63,REGISTERED,20.000291
0.0,JOINED,63,42,Roles.REGISTERED,302.159214
0.0,RECOVER,12,REGISTERED,20.000162
0.0,JOINED,12,13,Roles.REGISTERED,303.301591
0.0,RECOVER,30,REGISTERED,20.000175
0.0,JOINED,30,31,Roles.REGISTERED,305.000253
0.0,RECOVER,22,REGISTERED,20.000343
0.0,JOINED,22,0,Roles.REGISTERED,307.157995
0.0,ORPHAN,66,75,Roles.Router
0.0,ORPHAN,51,32,Roles.Router
0.0,ORPHAN,10,2,Roles.Router
0.0,ORPHAN,82,71,Roles.Router
0.0,ORPHAN,77,86,Roles.Router
0.0,ORPHAN,88,87,Roles.Router
0.0,ORPHAN,98,87,Roles.REGISTERED
0.0,JOINED,91,80,Roles.REGISTERED,315.000165
0.0,JOINED,67,75,Roles.REGISTERED,315.000219
0.0,RECOVER,25,REGISTERED,20.000292
0.0,JOINED,25,13,Roles.REGISTERED,315.183723
0.0,JOINED,27,16,Roles.REGISTERED,316.100988
0.0,RECOVER,62,REGISTERED,25.000112
0.0,JOINED,62,61,Roles.REGISTERED,316.102064
0.0,ORPHAN,95,94,Roles.Router
0.0,ORPHAN,96,95,Roles.Router
0.0,ORPHAN,65,74,Roles.Router
0.0,ORPHAN,56,75,Roles.Router
0.0,RECOVER,72,REGISTERED,20.000106
0.0,JOINED,72,71,Roles.REGISTERED,317.370315
0.0,DEMOTE_CH,0,20
0.0,DEMOTE_CH,50,40
0.0,DEMOTE_CH,70,80
0.0,DEMOTE_CH,74,75
0.0,DEMOTE_CH,86,75
0.0,DEMOTE_CH,92,83
0.0,DEMOTE_CH,93,92
0.0,ORPHAN,54,42,Roles.Router
0.0,RECOVER,34,REGISTERED,20.000293
0.0,JOINED,34,13,Roles.REGISTERED,322.159067
0.0,RECOVER,81,REGISTERED,25.000104
0.0,JOINED,81,71,Roles.REGISTERED,322.370350
0.0,RECOVER,51,REGISTERED,20.000213
0.0,JOINED,51,42,Roles.REGISTERED,328.289949
0.0,DEMOTE_CH,80,71
0.0,RECOVER,10,REGISTERED,20.000328
0.0,JOINED,10,40,Roles.REGISTERED,331.100689
0.0,ORPHAN,76,75,Roles.Router
0.0,RECOVER,77,REGISTERED,20.000272
0.0,JOINED,77,75,Roles.REGISTERED,331.507592
0.0,ORPHAN,45,44,Roles.Router
0.0,ORPHAN,52,31,Roles.Router
0.0,RECOVER,96,REGISTERED,20.000269
0.0,JOINED,96,94,Roles.REGISTERED,336.508983
0.0,BECOME_CH,96,7,6
0.0,RECOVER,98,REGISTERED,25.001958
0.0,JOINED,98,96,Roles.REGISTERED,336.511162
0.0,RECOVER,88,REGISTERED,25.002027
0.0,JOINED,88,96,Roles.REGISTERED,336.511186
0.0,BECOME_CH,90,6,6
0.0,JOINED,0,20,Roles.REGISTERED,340.000230
0.0,JOINED,87,96,Roles.REGISTERED,340.000240
0.0,JOINED,86,94,Roles.REGISTERED,340.000251
0.0,ORPHAN,23,14,Roles.Router
0.0,RECOVER,54,REGISTERED,20.000386
0.0,JOINED,54,24,Roles.REGISTERED,340.000826
0.0,BECOME_CH,88,8,6
0.0,JOINED,78,88,Roles.REGISTERED,341.509374
0.0,BECOME_CH,98,8,6
0.0,JOINED,99,98,Roles.REGISTERED,341.509740
0.0,ORPHAN,90,80,Roles.CLUSTER_HEAD
0.0,BECOME_CH,91,7,6
0.0,BECOME_CH,0,4,6
0.0,JOINED,64,75,Roles.REGISTERED,345.000191
0.0,ORPHAN,43,42,Roles.Router
0.0,BECOME_CH,62,5,6
0.0,JOINED,79,88,Roles.REGISTERED,346.507503
0.0,JOINED,89,98,Roles.REGISTERED,346.507581
0.0,BECOME_CH,40,2,6
0.0,RECOVER,66,REGISTERED,40.000360
0.0,JOINED,66,44,Roles.REGISTERED,347.158988
0.0,BECOME_CH,5,3,6
0.0,BECOME_CH,4,2,6
0.0,RECOVER,45,REGISTERED,20.000350
0.0,JOINED,45,42,Roles.REGISTERED,352.158951
0.0,BECOME_CH,35,4,6
0.0,BECOME_CH,4,2,6
0.0,JOINED,80,91,Roles.REGISTERED,356.100165
0.0,RECOVER,52,REGISTERED,20.000286
0.0,JOINED,52,44,Roles.REGISTERED,356.505301
0.0,BECOME_CH,7,6,6
0.0,ORPHAN,84,94,Roles.Router
0.0,RECOVER,23,REGISTERED,20.000247
0.0,JOINED,23,4,Roles.REGISTERED,360.000564
0.0,JOINED,8,7,Roles.REGISTERED,361.101202
0.0,RECOVER,95,REGISTERED,45.000163
0.0,JOINED,95,96,Roles.REGISTERED,361.506952
0.0,RECOVER,76,REGISTERED,30.000273
0.0,JOINED,76,96,Roles.REGISTERED,361.507069
0.0,RECOVER,65,REGISTERED,45.000059
0.0,JOINED,65,75,Roles.REGISTERED,362.158716
0.0,ORPHAN,6,16,Roles.Router
0.0,JOINED,74,75,Roles.REGISTERED,365.000145
0.0,JOINED,92,91,Roles.REGISTERED,365.000196
0.0,JOINED,9,7,Roles.REGISTERED,366.101409
0.0,RECOVER,55,REGISTERED,80.000238
0.0,JOINED,55,75,Roles.REGISTERED,367.159122
0.0,RECOVER,90,REGISTERED,25.000146
0.0,JOINED,90,91,Roles.REGISTERED,367.370366
0.0,JOINED,18,7,Roles.REGISTERED,368.198574
0.0,BECOME_CH,27,6,6
0.0,BECOME_CH,16,5,6
0.0,RECOVER,43,REGISTERED,25.000132
0.0,JOINED,43,42,Roles.REGISTERED,370.134980
0.0,JOINED,53,62,Roles.REGISTERED,371.100197
0.0,BECOME_CH,14,2,6
0.0,ORPHAN,41,31,Roles.Router
0.0,RECOVER,82,REGISTERED,60.000285
0.0,JOINED,82,94,Roles.REGISTERED,371.505749
0.0,BECOME_CH,83,5,6
0.0,JOINED,19,7,Roles.REGISTERED,373.198685
0.0,JOINED,93,83,Roles.REGISTERED,375.000204
0.0,ORPHAN,73,61,Roles.Router
0.0,ORPHAN,11,40,Roles.Router
0.0,ORPHAN,15,24,Roles.Router
0.0,JOINED,28,27,Roles.REGISTERED,383.198575
0.0,JOINED,38,27,Roles.REGISTERED,383.198681
0.0,RECOVER,6,REGISTERED,20.000275
0.0,JOINED,6,27,Roles.REGISTERED,383.198719
0.0,ORPHAN,12,13,Roles.Router
0.0,JOINED,50,60,Roles.REGISTERED,385.000134
0.0,JOINED,70,60,Roles.REGISTERED,385.000195
0.0,ORPHAN,30,31,Roles.Router
0.0,RECOVER,84,REGISTERED,25.000243
0.0,JOINED,84,75,Roles.REGISTERED,385.000356
0.0,JOINED,29,27,Roles.REGISTERED,386.101483
0.0,ORPHAN,22,0,Roles.Router
0.0,RECOVER,41,REGISTERED,20.000227
0.0,JOINED,41,60,Roles.REGISTERED,391.101240
0.0,BECOME_CH,53,6,6
0.0,ORPHAN,67,75,Roles.Router
0.0,ORPHAN,25,13,Roles.Router
0.0,RECOVER,73,REGISTERED,20.000231
0.0,JOINED,73,62,Roles.REGISTERED,396.506822
0.0,DEMOTE_CH,0,20
0.0,DEMOTE_CH,5,4
0.0,DEMOTE_CH,35,44
0.0,DEMOTE_CH,53,44
0.0,DEMOTE_CH,88,98
0.0,DEMOTE_CH,98,88
0.0,ORPHAN,63,42,Roles.Router
0.0,RECOVER,30,REGISTERED,20.000320
0.0,JOINED,30,60,Roles.REGISTERED,405.000574
0.0,RECOVER,11,REGISTERED,25.000387
0.0,JOINED,11,4,Roles.REGISTERED,405.728895
0.0,RECOVER,22,REGISTERED,20.000311
0.0,JOINED,22,4,Roles.REGISTERED,407.158306
0.0,ORPHAN,51,42,Roles.Router
0.0,RECOVER,12,REGISTERED,25.000287
0.0,JOINED,12,14,Roles.REGISTERED,408.301878
0.0,ORPHAN,10,40,Roles.Router
0.0,ORPHAN,77,75,Roles.Router
0.0,ORPHAN,61,60,Roles.Router
0.0,RECOVER,25,REGISTERED,20.000178
0.0,JOINED,25,14,Roles.REGISTERED,415.183901
0.0,ORPHAN,62,61,Roles.CLUSTER_HEAD
0.0,ORPHAN,72,71,Roles.Router
0.0,ORPHAN,32,40,Roles.Router
0.0,ORPHAN,86,94,Roles.Router
0.0,ORPHAN,78,88,Roles.Router
0.0,ORPHAN,99,98,Roles.Router
0.0,ORPHAN,34,13,Roles.Router
0.0,ORPHAN,81,71,Roles.Router
0.0,ORPHAN,64,75,Roles.Router
0.0,JOINED,98,96,Roles.REGISTERED,425.000243
0.0,ORPHAN,89,98,Roles.Router
0.0,RECOVER,63,REGISTERED,25.000274
0.0,JOINED,63,83,Roles.REGISTERED,427.159487
0.0,RECOVER,51,REGISTERED,20.000118
0.0,JOINED,51,60,Roles.REGISTERED,428.290067
0.0,BECOME_CH,25,3,6
0.0,JOINED,35,16,Roles.REGISTERED,430.000217
0.0,RECOVER,77,REGISTERED,20.000334
0.0,JOINED,77,96,Roles.REGISTERED,431.507925
0.0,RECOVER,15,REGISTERED,50.000106
0.0,JOINED,15,16,Roles.REGISTERED,431.655454
0.0,ORPHAN,91,80,Roles.CLUSTER_HEAD
0.0,JOINED,5,16,Roles.REGISTERED,435.000219
0.0,ORPHAN,80,91,Roles.Router
0.0,JOINED,37,27,Roles.REGISTERED,437.158674
0.0,BECOME_CH,13,3,6
0.0,BECOME_CH,31,3,6
0.0,ORPHAN,87,96,Roles.Router
0.0,RECOVER,86,REGISTERED,20.000142
0.0,JOINED,86,96,Roles.REGISTERED,440.000393
0.0,ORPHAN,54,24,Roles.Router
0.0,RECOVER,10,REGISTERED,30.000084
0.0,JOINED,10,20,Roles.REGISTERED,441.100773
0.0,ORPHAN,95,96,Roles.Router
0.0,ORPHAN,65,75,Roles.Router
0.0,RECOVER,34,REGISTERED,20.000090
0.0,JOINED,34,25,Roles.REGISTERED,442.159157
0.0,RECOVER,61,REGISTERED,30.000325
0.0,JOINED,61,83,Roles.REGISTERED,442.369940
0.0,RECOVER,72,REGISTERED,25.000133
0.0,JOINED,72,83,Roles.REGISTERED,442.370449
0.0,RECOVER,32,REGISTERED,25.000082
0.0,JOINED,32,31,Roles.REGISTERED,445.000317
0.0,RECOVER,62,REGISTERED,30.000265
0.0,JOINED,62,83,Roles.REGISTERED,446.102329
0.0,ORPHAN,79,88,Roles.Router
0.0,ORPHAN,66,44,Roles.Router
0.0,ORPHAN,55,75,Roles.Router
0.0,JOINED,0,1,Roles.REGISTERED,450.000103
0.0,ORPHAN,43,42,Roles.Router
0.0,ORPHAN,45,42,Roles.Router
0.0,ORPHAN,16,24,Roles.CLUSTER_HEAD
0.0,ORPHAN,52,44,Roles.Router
0.0,BECOME_CH,0,1,6
0.0,ORPHAN,24,14,Roles.Router
0.0,ORPHAN,23,4,Roles.Router
0.0,RECOVER,54,REGISTERED,20.000372
0.0,JOINED,54,25,Roles.REGISTERED,460.001198
0.0,ORPHAN,8,7,Roles.Router
0.0,ORPHAN,76,96,Roles.Router
0.0,ORPHAN,38,27,Roles.Router
0.0,ORPHAN,6,27,Roles.Router
0.0,ORPHAN,74,75,Roles.Router
0.0,ORPHAN,70,60,Roles.Router
0.0,ORPHAN,92,91,Roles.Router
0.0,ORPHAN,9,7,Roles.Router
0.0,ORPHAN,29,27,Roles.Router
0.0,ORPHAN,90,91,Roles.Router
0.0,ORPHAN,18,7,Roles.Router
0.0,RECOVER,43,REGISTERED,20.000306
0.0,JOINED,43,25,Roles.REGISTERED,470.135285
0.0,ORPHAN,82,94,Roles.Router
0.0,ORPHAN,19,7,Roles.Router
0.0,ORPHAN,93,83,Roles.Router
0.0,RECOVER,16,REGISTERED,20.000337
0.0,JOINED,16,4,Roles.REGISTERED,475.000578
0.0,ORPHAN,75,74,Roles.CLUSTER_HEAD
0.0,ORPHAN,73,62,Roles.Router
0.0,RECOVER,95,REGISTERED,35.000106
0.0,JOINED,95,94,Roles.REGISTERED,476.507058
0.0,DEMOTE_CH,0,20
0.0,RECOVER,24,REGISTERED,20.000285
0.0,JOINED,24,4,Roles.REGISTERED,480.000411
0.0,RECOVER,8,REGISTERED,20.000224
0.0,JOINED,8,27,Roles.REGISTERED,481.101425
0.0,RECOVER,55,REGISTERED,35.000344
0.0,JOINED,55,25,Roles.REGISTERED,482.159465
0.0,ORPHAN,28,27,Roles.Router
0.0,RECOVER,6,REGISTERED,20.000145
0.0,JOINED,6,7,Roles.REGISTERED,483.198864
0.0,ORPHAN,50,60,Roles.Router
0.0,ORPHAN,84,75,Roles.Router
0.0,ORPHAN,30,60,Roles.Router
0.0,JOINED,10,1,Roles.REGISTERED,60.114173
0.0,BECOME_CH,10,1,6
0.0,JOINED,3,1,Roles.REGISTERED,84.000498
0.0,BECOME_CH,3,1,6
0.0,JOINED,23,3,Roles.REGISTERED,85.114573
0.0,JOINED,5,3,Roles.REGISTERED,85.114596
0.0,JOINED,4,3,Roles.REGISTERED,86.100331
0.0,BECOME_CH,23,2,6
0.0,JOINED,34,23,Roles.REGISTERED,86.100976
0.0,BECOME_CH,4,2,6
0.0,BECOME_CH,34,3,6
0.0,JOINED,14,3,Roles.REGISTERED,89.000786
0.0,JOINED,21,1,Roles.REGISTERED,90.358852
0.0,DEMOTE_CH,4,3
0.0,DEMOTE_CH,10,3
0.0,DEMOTE_CH,34,23
0.0,BECOME_CH,21,1,6
0.0,BECOME_CH,14,2,6
0.0,JOINED,4,14,Roles.REGISTERED,91.100297
0.0,JOINED,32,21,Roles.REGISTERED,91.100411
0.0,JOINED,30,21,Roles.REGISTERED,94.000443
0.0,JOINED,0,1,Roles.REGISTERED,94.121773
0.0,JOINED,2,1,Roles.REGISTERED,94.121803
0.0,BECOME_CH,0,1,6
0.0,BECOME_CH,32,2,6
0.0,BECOME_CH,30,2,6
0.0,JOINED,31,21,Roles.REGISTERED,95.114368
0.0,JOINED,40,30,Roles.REGISTERED,100.358944
0.0,BECOME_CH,5,2,6
0.0,BECOME_CH,40,3,6
0.0,JOINED,33,23,Roles.REGISTERED,105.114374
0.0,JOINED,25,14,Roles.REGISTERED,105.114843
0.0,JOINED,24,14,Roles.REGISTERED,105.358926
0.0,BECOME_CH,24,3,6
0.0,JOINED,34,32,Roles.REGISTERED,106.100511
0.0,BECOME_CH,34,3,6
0.0,JOINED,42,32,Roles.REGISTERED,110.114386
0.0,JOINED,10,0,Roles.REGISTERED,111.100114
0.0,JOINED,45,34,Roles.REGISTERED,111.101281
0.0,JOINED,54,34,Roles.REGISTERED,111.101351
0.0,BECOME_CH,42,3,6
0.0,JOINED,12,1,Roles.REGISTERED,112.368535
0.0,BECOME_CH,12,1,6
0.0,JOINED,6,5,Roles.REGISTERED,115.114762
0.0,JOINED,16,14,Roles.REGISTERED,115.114852
0.0,JOINED,50,30,Roles.REGISTERED,116.100534
0.0,JOINED,53,34,Roles.REGISTERED,116.101338
0.0,JOINED,22,12,Roles.REGISTERED,117.368458
0.0,JOINED,11,1,Roles.REGISTERED,118.544271
0.0,JOINED,13,1,Roles.REGISTERED,118.544473
0.0,JOINED,43,32,Roles.REGISTERED,118.649276
0.0,JOINED,20,30,Roles.REGISTERED,124.000702
0.0,JOINED,15,14,Roles.REGISTERED,124.000937
0.0,JOINED,41,30,Roles.REGISTERED,126.100388
0.0,JOINED,61,40,Roles.REGISTERED,126.100585
0.0,JOINED,62,42,Roles.REGISTERED,126.100619
0.0,NODE_FAIL,73,Roles.UNREGISTERED
0.0,JOINED,51,30,Roles.REGISTERED,127.368636
0.0,BECOME_CH,20,3,6
0.0,BECOME_CH,51,3,6
0.0,NODE_FAIL,82,Roles.UNREGISTERED
0.0,JOINED,36,34,Roles.REGISTERED,133.544726
0.0,JOINED,60,51,Roles.REGISTERED,134.000651
0.0,JOINED,26,24,Roles.REGISTERED,135.115093
0.0,JOINED,35,34,Roles.REGISTERED,136.101108
0.0,JOINED,52,51,Roles.REGISTERED,136.101366
0.0,JOINED,44,42,Roles.REGISTERED,141.101258
0.0,NODE_FAIL,16,Roles.Router
0.0,DEMOTE_CH,0,20
0.0,DEMOTE_CH,5,14
0.0,DEMOTE_CH,12,23
0.0,DEMOTE_CH,20,21
0.0,DEMOTE_CH,24,23
0.0,DEMOTE_CH,40,30
0.0,DEMOTE_CH,42,32
0.0,ORPHAN,33,23,Roles.Router
0.0,ORPHAN,4,14,Roles.Router
0.0,NODE_FAIL,68,Roles.UNDISCOVERED
0.0,NODE_FAIL,81,Roles.UNREGISTERED
0.0,DEMOTE_CH,23,32
0.0,ORPHAN,45,34,Roles.Router
0.0,ORPHAN,54,34,Roles.Router
0.0,ORPHAN,2,1,Roles.Router
0.0,ORPHAN,31,21,Roles.Router
0.0,ORPHAN,50,30,Roles.Router
0.0,ORPHAN,53,34,Roles.Router
0.0,ORPHAN,22,12,Roles.Router
0.0,ORPHAN,13,1,Roles.Router
0.0,ORPHAN,43,32,Roles.Router
0.0,JOINED,40,30,Roles.REGISTERED,180.000131
0.0,JOINED,42,32,Roles.REGISTERED,180.000153
0.0,JOINED,12,3,Roles.REGISTERED,180.000169
0.0,JOINED,20,21,Roles.REGISTERED,180.000171
0.0,BECOME_CH,12,2,6
0.0,BECOME_CH,20,2,6
0.0,BECOME_CH,40,3,6
0.0,BECOME_CH,42,3,6
0.0,JOINED,5,14,Roles.REGISTERED,185.000133
0.0,JOINED,24,32,Roles.REGISTERED,185.000243
0.0,RECOVER,33,REGISTERED,20.000103
0.0,JOINED,33,32,Roles.REGISTERED,185.114477
0.0,ORPHAN,25,14,Roles.Router
0.0,BECOME_CH,24,3,6
0.0,BECOME_CH,5,3,6
0.0,ORPHAN,10,0,Roles.Router
0.0,JOINED,23,14,Roles.REGISTERED,191.100196
0.0,RECOVER,4,REGISTERED,25.000280
0.0,JOINED,4,12,Roles.REGISTERED,191.100611
0.0,RECOVER,45,REGISTERED,20.000318
0.0,JOINED,45,24,Roles.REGISTERED,191.101599
0.0,RECOVER,54,REGISTERED,20.000289
0.0,JOINED,54,42,Roles.REGISTERED,191.101640
0.0,BECOME_CH,23,3,6
0.0,RECOVER,2,REGISTERED,20.000115
0.0,JOINED,2,3,Roles.REGISTERED,194.121918
0.0,RECOVER,31,REGISTERED,20.000143
0.0,JOINED,31,40,Roles.REGISTERED,195.114511
0.0,ORPHAN,6,5,Roles.Router
0.0,RECOVER,50,REGISTERED,20.000092
0.0,JOINED,50,40,Roles.REGISTERED,196.100625
0.0,RECOVER,22,REGISTERED,20.000269
0.0,JOINED,22,3,Roles.REGISTERED,197.368727
0.0,ORPHAN,11,1,Roles.Router
0.0,RECOVER,13,REGISTERED,20.000097
0.0,JOINED,13,3,Roles.REGISTERED,198.544570
0.0,ORPHAN,15,14,Roles.Router
0.0,RECOVER,25,REGISTERED,20.000378
0.0,JOINED,25,3,Roles.REGISTERED,205.115221
0.0,ORPHAN,61,40,Roles.Router
0.0,RECOVER,53,REGISTERED,30.000195
0.0,JOINED,53,42,Roles.REGISTERED,206.101533
0.0,BECOME_CH,25,2,6
0.0,RECOVER,10,REGISTERED,20.000201
0.0,JOINED,10,21,Roles.REGISTERED,211.100315
0.0,JOINED,37,25,Roles.REGISTERED,211.101492
0.0,ORPHAN,36,34,Roles.Router
0.0,BECOME_CH,37,3,6
0.0,JOINED,38,37,Roles.REGISTERED,213.546033
0.0,JOINED,47,37,Roles.REGISTERED,213.546042
0.0,JOINED,48,37,Roles.REGISTERED,213.546043
0.0,JOINED,28,37,Roles.REGISTERED,213.546056
0.0,RECOVER,43,REGISTERED,35.000158
0.0,JOINED,43,34,Roles.REGISTERED,213.649434
0.0,BECOME_CH,10,2,6
0.0,JOINED,0,10,Roles.REGISTERED,215.000389
0.0,RECOVER,6,REGISTERED,20.000255
0.0,JOINED,6,25,Roles.REGISTERED,215.115017
0.0,JOINED,17,37,Roles.REGISTERED,215.115093
0.0,RECOVER,11,REGISTERED,20.000280
0.0,JOINED,11,3,Roles.REGISTERED,218.544551
0.0,BECOME_CH,47,4,6
0.0,JOINED,27,37,Roles.REGISTERED,220.115042
0.0,ORPHAN,44,42,Roles.Router
0.0,JOINED,46,37,Roles.REGISTERED,221.101376
0.0,JOINED,56,47,Roles.REGISTERED,221.101488
0.0,BECOME_CH,56,5,6
0.0,JOINED,76,56,Roles.REGISTERED,221.103348
0.0,BECOME_CH,38,4,6
0.0,BECOME_CH,17,4,6
0.0,JOINED,18,17,Roles.REGISTERED,225.000472
0.0,ORPHAN,41,30,Roles.Router
0.0,ORPHAN,62,42,Roles.Router
0.0,RECOVER,61,REGISTERED,20.000130
0.0,JOINED,61,51,Roles.REGISTERED,226.100715
0.0,JOINED,58,47,Roles.REGISTERED,226.101955
0.0,BECOME_CH,2,2,6
0.0,JOINED,57,47,Roles.REGISTERED,228.545305
0.0,BECOME_CH,76,6,6
0.0,RECOVER,15,REGISTERED,25.000101
0.0,JOINED,15,14,Roles.REGISTERED,229.001038
0.0,BECOME_CH,46,4,6
0.0,JOINED,75,76,Roles.REGISTERED,231.101816
0.0,JOINED,85,76,Roles.REGISTERED,231.102036
0.0,BECOME_CH,58,5,6
0.0,JOINED,67,58,Roles.REGISTERED,231.103342
0.0,BECOME_CH,10,2,6
0.0,RECOVER,36,REGISTERED,20.000172
0.0,JOINED,36,25,Roles.REGISTERED,233.544898
0.0,ORPHAN,60,51,Roles.Router
0.0,BECOME_CH,18,5,6
0.0,ORPHAN,26,24,Roles.Router
0.0,JOINED,8,17,Roles.REGISTERED,236.101055
0.0,ORPHAN,35,34,Roles.Router
0.0,ORPHAN,52,51,Roles.Router
0.0,JOINED,74,76,Roles.REGISTERED,236.101720
0.0,JOINED,29,37,Roles.REGISTERED,236.101880
0.0,JOINED,49,38,Roles.REGISTERED,236.102194
0.0,BECOME_CH,75,7,6
0.0,NODE_FAIL,47,Roles.CLUSTER_HEAD
0.0,DEMOTE_CH,2,3
0.0,DEMOTE_CH,10,20
0.0,DEMOTE_CH,17,18
0.0,DEMOTE_CH,18,17
0.0,DEMOTE_CH,23,12
0.0,DEMOTE_CH,38,37
0.0,DEMOTE_CH,46,47
0.0,DEMOTE_CH,58,47
0.0,DEMOTE_CH,75,76
0.0,JOINED,96,76,Roles.REGISTERED,241.103713
0.0,RECOVER,41,REGISTERED,20.000113
0.0,JOINED,41,40,Roles.REGISTERED,246.100501
0.0,RECOVER,62,REGISTERED,20.000231
0.0,JOINED,62,51,Roles.REGISTERED,246.100850
0.0,JOINED,64,56,Roles.REGISTERED,246.101676
0.0,JOINED,86,76,Roles.REGISTERED,246.103591
0.0,DEMOTE_CH,56,76
0.0,RECOVER,60,REGISTERED,20.000253
0.0,JOINED,60,51,Roles.REGISTERED,254.000904
0.0,BECOME_CH,54,4,6
0.0,RECOVER,26,REGISTERED,20.000169
0.0,JOINED,26,37,Roles.REGISTERED,255.115262
0.0,BECOME_CH,34,3,6
0.0,RECOVER,35,REGISTERED,20.000166
0.0,JOINED,35,25,Roles.REGISTERED,256.101274
0.0,RECOVER,44,REGISTERED,35.000109
0.0,JOINED,44,34,Roles.REGISTERED,256.101367
0.0,RECOVER,52,REGISTERED,20.000118
0.0,JOINED,52,42,Roles.REGISTERED,256.101484
0.0,JOINED,87,76,Roles.REGISTERED,256.103604
0.0,JOINED,77,76,Roles.REGISTERED,264.648973
0.0,JOINED,10,20,Roles.REGISTERED,265.000177
0.0,JOINED,65,76,Roles.REGISTERED,266.101474
0.0,BECOME_CH,10,3,6
0.0,JOINED,2,12,Roles.REGISTERED,270.000175
0.0,JOINED,23,32,Roles.REGISTERED,270.000178
0.0,ORPHAN,4,12,Roles.Router
0.0,JOINED,66,76,Roles.REGISTERED,271.101796
0.0,BECOME_CH,23,3,6
0.0,ORPHAN,31,40,Roles.Router
0.0,ORPHAN,50,40,Roles.Router
0.0,ORPHAN,22,3,Roles.Router
0.0,ORPHAN,13,3,Roles.Router
0.0,ORPHAN,33,32,Roles.Router
0.0,JOINED,56,54,Roles.REGISTERED,286.100251
0.0,ORPHAN,53,42,Roles.Router
0.0,NODE_FAIL,51,Roles.CLUSTER_HEAD
0.0,JOINED,17,25,Roles.REGISTERED,290.000228
0.0,RECOVER,4,REGISTERED,20.000281
0.0,JOINED,4,25,Roles.REGISTERED,291.100891
0.0,ORPHAN,45,24,Roles.Router
0.0,BECOME_CH,17,3,6
0.0,JOINED,19,17,Roles.REGISTERED,291.103153
0.0,NODE_FAIL,70,Roles.UNREGISTERED
0.0,ORPHAN,0,10,Roles.Router
0.0,RECOVER,31,REGISTERED,20.000051
0.0,JOINED,31,30,Roles.REGISTERED,295.114561
0.0,RECOVER,50,REGISTERED,20.000222
0.0,JOINED,50,30,Roles.REGISTERED,296.100847
0.0,RECOVER,22,REGISTERED,20.000157
0.0,JOINED,22,21,Roles.REGISTERED,297.368883
0.0,RECOVER,13,REGISTERED,20.000192
0.0,JOINED,13,14,Roles.REGISTERED,298.544762
0.0,BECOME_CH,19,4,6
0.0,JOINED,38,19,Roles.REGISTERED,300.000222
0.0,JOINED,7,17,Roles.REGISTERED,300.114984
0.0,ORPHAN,27,37,Roles.Router
0.0,JOINED,9,19,Roles.REGISTERED,300.115330
0.0,BECOME_CH,60,4,6
0.0,BECOME_CH,40,3,6
0.0,JOINED,18,17,Roles.REGISTERED,305.000180
0.0,ORPHAN,61,51,Roles.Router
0.0,JOINED,39,19,Roles.REGISTERED,306.102165
0.0,BECOME_CH,7,4,6
0.0,ORPHAN,57,47,Roles.Router
0.0,ORPHAN,15,14,Roles.Router
0.0,RECOVER,33,REGISTERED,25.000316
0.0,JOINED,33,25,Roles.REGISTERED,310.114793
0.0,ORPHAN,85,76,Roles.Router
0.0,ORPHAN,67,58,Roles.Router
0.0,BECOME_CH,38,5,6
0.0,ORPHAN,48,37,Roles.Router
0.0,ORPHAN,28,37,Roles.Router
0.0,ORPHAN,43,34,Roles.Router
0.0,BECOME_CH,39,5,6
0.0,ORPHAN,6,25,Roles.Router
0.0,ORPHAN,8,17,Roles.Router
0.0,ORPHAN,74,76,Roles.Router
0.0,RECOVER,45,REGISTERED,25.000235
0.0,JOINED,45,37,Roles.REGISTERED,316.101834
0.0,ORPHAN,29,37,Roles.Router
0.0,ORPHAN,49,38,Roles.Router
0.0,ORPHAN,11,3,Roles.Router
0.0,DEMOTE_CH,7,17
0.0,DEMOTE_CH,10,20
0.0,DEMOTE_CH,23,12
0.0,DEMOTE_CH,38,37
0.0,DEMOTE_CH,39,38
0.0,DEMOTE_CH,54,34
0.0,DEMOTE_CH,60,51
0.0,RECOVER,0,REGISTERED,25.000144
0.0,JOINED,0,1,Roles.REGISTERED,320.000533
0.0,RECOVER,27,REGISTERED,20.000173
0.0,JOINED,27,17,Roles.REGISTERED,320.115215
0.0,ORPHAN,96,76,Roles.Router
0.0,BECOME_CH,0,1,6
